epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
138,8758.44,0.74733,0.89147,0.40873,0.98527,0.99863,1,0.995,0.88424,0.99863,1,0.995,0.87711,0.54686,0.69872,0.30439,0.94801,0.0006437,0.0006437,0.0006437
139,8808.85,0.74303,0.9091,0.40319,0.98767,0.99921,1,0.995,0.88442,0.99921,1,0.995,0.88341,0.54502,0.69039,0.30504,0.94635,0.0006338,0.0006338,0.0006338
140,8859.94,0.74999,0.93962,0.40922,0.98905,0.99769,1,0.995,0.88044,0.99769,1,0.995,0.87349,0.5594,0.69722,0.31221,0.95056,0.0006239,0.0006239,0.0006239
141,8910.53,0.73564,0.89354,0.40257,0.97362,0.99752,1,0.995,0.88802,0.99752,1,0.995,0.88389,0.54475,0.69866,0.30815,0.94529,0.000614,0.000614,0.000614
142,8961.11,0.73307,0.91855,0.40149,0.98433,0.99801,1,0.995,0.8854,0.99801,1,0.995,0.87743,0.53625,0.69354,0.30675,0.94212,0.0006041,0.0006041,0.0006041
143,9012.03,0.72868,0.87933,0.39444,0.98146,0.99591,1,0.995,0.88475,0.99591,1,0.995,0.87639,0.54849,0.69132,0.31012,0.94838,0.0005942,0.0005942,0.0005942
144,9062.79,0.73159,0.87986,0.39687,0.98402,0.99589,1,0.995,0.88611,0.99589,1,0.995,0.87341,0.55336,0.70854,0.30126,0.94964,0.0005843,0.0005843,0.0005843
145,9113.15,0.7298,0.89154,0.39172,0.97943,0.99957,1,0.995,0.88241,0.99957,1,0.995,0.88261,0.55207,0.69295,0.29849,0.94564,0.0005744,0.0005744,0.0005744
146,9163.22,0.73112,0.9039,0.39665,0.98609,0.99949,1,0.995,0.88314,0.99949,1,0.995,0.87266,0.55017,0.69685,0.29504,0.94964,0.0005645,0.0005645,0.0005645
147,9214.63,0.73211,0.89324,0.39719,0.98092,0.99908,1,0.995,0.8869,0.99908,1,0.995,0.88057,0.54551,0.68879,0.29552,0.94719,0.0005546,0.0005546,0.0005546
148,9267.63,0.71641,0.88406,0.39092,0.97397,0.99951,1,0.995,0.89047,0.99951,1,0.995,0.87957,0.54262,0.68976,0.30089,0.94465,0.0005447,0.0005447,0.0005447
149,9330.06,0.72886,0.88082,0.39378,0.97956,0.99511,1,0.995,0.88637,0.99511,1,0.995,0.87902,0.55047,0.69197,0.30334,0.94619,0.0005348,0.0005348,0.0005348
150,9388.37,0.72745,0.89804,0.4046,0.9845,0.99607,0.99799,0.995,0.88427,0.99607,0.99799,0.995,0.87442,0.54624,0.69439,0.29783,0.94788,0.0005249,0.0005249,0.0005249
151,9444.8,0.73169,0.88291,0.39181,0.98103,0.99513,1,0.995,0.88608,0.99513,1,0.995,0.87774,0.53627,0.68611,0.29833,0.94388,0.000515,0.000515,0.000515
152,9501.6,0.73607,0.89974,0.40546,0.99106,0.99537,1,0.995,0.88623,0.99537,1,0.995,0.87861,0.54212,0.68788,0.29981,0.9453,0.0005051,0.0005051,0.0005051
153,9556.18,0.71809,0.90529,0.39593,0.97675,0.99573,1,0.995,0.88288,0.99573,1,0.995,0.875,0.54916,0.69474,0.30455,0.9476,0.0004952,0.0004952,0.0004952
154,9613.72,0.72498,0.89018,0.39783,0.97957,0.9958,1,0.995,0.88432,0.9958,1,0.995,0.87676,0.54933,0.69122,0.29927,0.95105,0.0004853,0.0004853,0.0004853
155,9672.33,0.72952,0.88406,0.42075,0.98344,0.99579,1,0.995,0.89189,0.99579,1,0.995,0.87518,0.54039,0.69027,0.3016,0.94774,0.0004754,0.0004754,0.0004754
156,9730.23,0.72869,0.88361,0.39818,0.978,0.99529,1,0.995,0.88987,0.99529,1,0.995,0.87407,0.53503,0.6933,0.29784,0.94169,0.0004655,0.0004655,0.0004655
157,9789.68,0.72832,0.88033,0.39049,0.97495,1,0.99966,0.995,0.88328,1,0.99966,0.995,0.87911,0.53981,0.68741,0.29898,0.94415,0.0004556,0.0004556,0.0004556
158,9847.16,0.72844,0.89608,0.39174,0.97701,0.99553,1,0.995,0.88447,0.99553,1,0.995,0.87558,0.54245,0.68877,0.30062,0.94174,0.0004457,0.0004457,0.0004457
159,9907.74,0.71404,0.88543,0.39111,0.97587,0.99554,1,0.995,0.88377,0.99554,1,0.995,0.87725,0.53359,0.68693,0.29992,0.94362,0.0004358,0.0004358,0.0004358
160,9964.93,0.7112,0.88893,0.38965,0.9692,0.99608,1,0.995,0.88227,0.99608,1,0.995,0.87701,0.54553,0.69773,0.29574,0.94684,0.0004259,0.0004259,0.0004259
161,10024.7,0.72369,0.89619,0.39655,0.98079,0.99603,1,0.995,0.88224,0.99603,1,0.995,0.88174,0.54895,0.68788,0.30643,0.94504,0.000416,0.000416,0.000416
162,10087.2,0.70026,0.8689,0.3825,0.97086,0.9956,1,0.99496,0.8837,0.99755,1,0.995,0.87474,0.53644,0.68742,0.29066,0.94335,0.0004061,0.0004061,0.0004061
163,10146.6,0.73433,0.87536,0.38873,0.97333,0.99522,1,0.995,0.88959,0.99522,1,0.995,0.87729,0.53552,0.68795,0.30053,0.94104,0.0003962,0.0003962,0.0003962
164,10209.4,0.72586,0.87465,0.40251,0.9817,0.99595,1,0.995,0.88264,0.99595,1,0.995,0.87493,0.54207,0.69144,0.29539,0.948,0.0003863,0.0003863,0.0003863
165,10278.9,0.70413,0.88639,0.3795,0.96234,1,0.99553,0.995,0.8974,1,0.99553,0.995,0.88311,0.53244,0.68204,0.29365,0.93873,0.0003764,0.0003764,0.0003764
166,10338.8,0.73412,0.89103,0.39295,0.97517,0.99527,1,0.995,0.88342,0.99527,1,0.995,0.87536,0.53461,0.6858,0.29663,0.94015,0.0003665,0.0003665,0.0003665
167,10398.1,0.73404,0.90449,0.39342,0.98015,1,0.99994,0.995,0.88586,1,0.99994,0.995,0.88116,0.54696,0.6874,0.29199,0.9454,0.0003566,0.0003566,0.0003566
168,10455.3,0.70876,0.88802,0.38959,0.97829,0.99733,1,0.995,0.88672,0.99733,1,0.995,0.88098,0.53573,0.68483,0.29596,0.94298,0.0003467,0.0003467,0.0003467
169,10514.6,0.71884,0.90237,0.38615,0.96845,0.99925,1,0.995,0.88846,0.99925,1,0.995,0.87901,0.53555,0.68205,0.29424,0.94016,0.0003368,0.0003368,0.0003368
170,10576.9,0.70081,0.88997,0.38459,0.96782,1,0.99998,0.995,0.89221,1,0.99998,0.995,0.87787,0.53633,0.68938,0.29633,0.94452,0.0003269,0.0003269,0.0003269
171,10641.9,0.71333,0.85893,0.38153,0.96735,0.99691,1,0.995,0.88836,0.99691,1,0.995,0.87963,0.53058,0.68127,0.28962,0.93948,0.000317,0.000317,0.000317
172,10708.6,0.69953,0.87104,0.38031,0.96981,0.99806,1,0.995,0.88638,0.99806,1,0.995,0.87394,0.5439,0.68663,0.29976,0.94172,0.0003071,0.0003071,0.0003071
173,10773,0.69719,0.86618,0.37609,0.96971,0.99773,1,0.995,0.88495,0.99773,1,0.995,0.8804,0.54369,0.68832,0.29059,0.94524,0.0002972,0.0002972,0.0002972
174,10838.2,0.71847,0.88465,0.38218,0.96751,1,0.99932,0.995,0.88874,1,0.99932,0.995,0.88015,0.53483,0.68317,0.29457,0.94092,0.0002873,0.0002873,0.0002873
175,10900.5,0.70803,0.8978,0.37885,0.97674,1,0.99888,0.995,0.89059,1,0.99888,0.995,0.88285,0.5315,0.68328,0.29344,0.94018,0.0002774,0.0002774,0.0002774
176,10954,0.71156,0.88828,0.37945,0.96597,0.99756,1,0.995,0.88837,0.99756,1,0.995,0.8798,0.5361,0.68059,0.2915,0.93934,0.0002675,0.0002675,0.0002675
177,11011.1,0.70519,0.88793,0.387,0.96865,0.99781,1,0.995,0.8894,0.99781,1,0.995,0.87879,0.52466,0.68087,0.28948,0.9386,0.0002576,0.0002576,0.0002576
178,11067.2,0.69736,0.84922,0.37154,0.97328,0.99602,1,0.995,0.88584,0.99602,1,0.995,0.87614,0.53108,0.68014,0.28909,0.93967,0.0002477,0.0002477,0.0002477
179,11122.7,0.69726,0.87741,0.38078,0.96326,0.99761,1,0.995,0.88801,0.99761,1,0.995,0.87801,0.52646,0.68048,0.28626,0.93757,0.0002378,0.0002378,0.0002378
180,11176.8,0.69714,0.87625,0.37835,0.96995,0.99743,1,0.995,0.88477,0.99743,1,0.995,0.87974,0.53283,0.68553,0.29156,0.94227,0.0002279,0.0002279,0.0002279
181,11230.3,0.69465,0.87625,0.3788,0.97247,1,0.99749,0.995,0.88804,1,0.99749,0.995,0.8827,0.52454,0.6835,0.2869,0.93636,0.000218,0.000218,0.000218
182,11282.1,0.70493,0.85048,0.38591,0.97555,0.99909,1,0.995,0.88643,0.99909,1,0.995,0.87693,0.52654,0.67991,0.28674,0.938,0.0002081,0.0002081,0.0002081
183,11333.6,0.68276,0.82936,0.37164,0.96205,0.99458,1,0.995,0.88666,0.99458,1,0.995,0.88023,0.52899,0.67984,0.28708,0.9397,0.0001982,0.0001982,0.0001982
184,11387.2,0.67416,0.85121,0.36962,0.95961,0.99711,1,0.995,0.8888,0.99711,1,0.995,0.87702,0.52653,0.68355,0.28859,0.93823,0.0001883,0.0001883,0.0001883
185,11437.5,0.71362,0.87453,0.3828,0.97689,0.99599,1,0.995,0.88856,0.99599,1,0.995,0.88119,0.52825,0.68028,0.28923,0.93984,0.0001784,0.0001784,0.0001784
186,11488,0.69179,0.86167,0.37402,0.96316,0.9964,0.99606,0.995,0.89164,0.9964,0.99606,0.995,0.87783,0.52817,0.68147,0.28851,0.94086,0.0001685,0.0001685,0.0001685
187,11538.1,0.69258,0.86169,0.38019,0.97549,0.99738,1,0.995,0.88846,0.99738,1,0.995,0.88165,0.52383,0.6775,0.28816,0.9373,0.0001586,0.0001586,0.0001586
188,11588,0.69781,0.85131,0.37733,0.9667,0.99595,1,0.995,0.88515,0.99595,1,0.995,0.8791,0.53352,0.68541,0.28872,0.94042,0.0001487,0.0001487,0.0001487
189,11642.4,0.69608,0.87296,0.37571,0.9711,0.99808,1,0.995,0.88836,0.99808,1,0.995,0.8824,0.5255,0.68112,0.28596,0.93837,0.0001388,0.0001388,0.0001388
190,11700,0.69103,0.86157,0.37295,0.96331,0.99602,1,0.995,0.89736,0.99602,1,0.995,0.88248,0.52535,0.68183,0.28573,0.93763,0.0001289,0.0001289,0.0001289
191,11751.2,0.61058,0.71878,0.34338,0.96204,0.99788,1,0.995,0.88894,0.99788,1,0.995,0.87975,0.53496,0.68494,0.29941,0.94214,0.000119,0.000119,0.000119
192,11801.9,0.61281,0.71918,0.33701,0.97376,0.99806,1,0.995,0.88974,0.99806,1,0.995,0.88032,0.53181,0.68615,0.29203,0.93959,0.0001091,0.0001091,0.0001091
193,11852.5,0.59298,0.70542,0.32643,0.9474,0.99953,1,0.995,0.89012,0.99953,1,0.995,0.88023,0.53171,0.68473,0.29196,0.93896,9.92e-05,9.92e-05,9.92e-05
194,11901.9,0.60563,0.70992,0.33227,0.9681,0.99949,1,0.995,0.89158,0.99949,1,0.995,0.88171,0.52692,0.68755,0.28936,0.9367,8.93e-05,8.93e-05,8.93e-05
195,11951,0.5908,0.70975,0.32416,0.95338,0.99941,1,0.995,0.89561,0.99941,1,0.995,0.88333,0.52844,0.68264,0.28445,0.93632,7.94e-05,7.94e-05,7.94e-05
196,12000.9,0.59154,0.70557,0.32383,0.96216,0.99956,1,0.995,0.89504,0.99956,1,0.995,0.88488,0.5281,0.68166,0.28665,0.93737,6.95e-05,6.95e-05,6.95e-05
197,12051,0.59179,0.69118,0.32116,0.95201,0.99959,1,0.995,0.89555,0.99959,1,0.995,0.88521,0.52909,0.68494,0.28708,0.93806,5.96e-05,5.96e-05,5.96e-05
198,12101.1,0.58822,0.71112,0.3231,0.96112,0.99875,1,0.995,0.89776,0.99875,1,0.995,0.88457,0.52556,0.6836,0.28457,0.93794,4.97e-05,4.97e-05,4.97e-05
199,12152.5,0.58712,0.69903,0.32011,0.95805,0.99938,1,0.995,0.89408,0.99938,1,0.995,0.88593,0.52955,0.68335,0.28654,0.94018,3.98e-05,3.98e-05,3.98e-05
200,12202.5,0.58423,0.69474,0.31802,0.95553,0.99953,1,0.995,0.89785,0.99953,1,0.995,0.88768,0.52829,0.683,0.28666,0.93941,2.99e-05,2.99e-05,2.99e-05
